part,dimension,tag,type,xmin,ymin,zmin,xmax,ymax,zmax
C07,1,233,Line,-37.8000001,8.004999900000001,19.199999899999998,-37.799999899999996,8.5250001,19.2000001
C07,1,234,Line,-37.8000001,8.004999900000001,-17.2000001,-37.799999899999996,8.0050001,19.2000001
C07,1,235,Line,-37.8000001,8.004999900000001,-17.2000001,-37.799999899999996,8.5250001,-17.199999899999998
C07,1,236,Circle,-39.8000001,8.004999900000001,-19.2000001,-37.799999899999996,8.0050001,-17.199999899999998
C07,1,237,Line,-39.8000001,8.004999900000001,-19.2000001,-39.799999899999996,8.5250001,-19.199999899999998
C07,1,238,Line,-48.200000100000004,8.004999900000001,-19.2000001,-39.799999899999996,8.0050001,-19.199999899999998
C07,1,239,Line,39.799999899999996,8.004999900000001,-19.2000001,39.8000001,8.0050001,-17.199999899999998
C07,1,240,Line,37.799999899999996,8.004999900000001,-17.2000001,39.8000001,8.0050001,-17.199999899999998
C07,1,241,Circle,37.799999899999996,8.004999900000001,-17.2000001,39.8000001,8.0050001,-15.1999999
C07,1,242,Circle,37.799999899999996,8.004999900000001,17.199999899999998,39.8000001,8.0050001,19.2000001
C07,1,243,Line,39.799999899999996,8.004999900000001,-15.200000099999999,39.8000001,8.0050001,17.2000001
C07,1,244,Line,37.799999899999996,8.004999900000001,19.199999899999998,39.8000001,8.0050001,19.2000001
C07,1,245,Line,39.799999899999996,8.004999900000001,19.199999899999998,39.8000001,8.0050001,21.2000001
C07,1,246,Circle,46.1999999,8.004999900000001,19.199999899999998,48.200000100000004,8.0050001,21.2000001
C07,1,247,Line,41.799999899999996,8.004999900000001,19.199999899999998,46.200000100000004,8.0050001,19.2000001
C07,1,248,Circle,39.799999899999996,8.004999900000001,19.199999899999998,41.8000001,8.0050001,21.2000001
C07,1,249,Line,48.1999999,8.004999900000001,19.199999899999998,48.200000100000004,8.0050001,21.2000001
C07,1,250,Line,48.1999999,8.004999900000001,19.199999899999998,50.200000100000004,8.0050001,19.2000001
C07,1,251,Circle,48.1999999,8.004999900000001,17.199999899999998,50.200000100000004,8.0050001,19.2000001
C07,1,252,Circle,48.1999999,8.004999900000001,-17.2000001,50.200000100000004,8.0050001,-15.1999999
C07,1,253,Line,48.1999999,8.004999900000001,-15.200000099999999,48.200000100000004,8.0050001,17.2000001
C07,1,254,Line,48.1999999,8.004999900000001,-17.2000001,50.200000100000004,8.0050001,-17.199999899999998
C07,1,255,Line,48.1999999,8.004999900000001,-19.2000001,48.200000100000004,8.0050001,-17.199999899999998
C07,1,256,Circle,46.1999999,8.004999900000001,-19.2000001,48.200000100000004,8.0050001,-17.199999899999998
C07,1,257,Circle,39.799999899999996,8.004999900000001,-19.2000001,41.8000001,8.0050001,-17.199999899999998
C07,1,258,Line,41.799999899999996,8.004999900000001,-17.2000001,46.200000100000004,8.0050001,-17.199999899999998
C07,1,259,Circle,-34.0000001,-15.8750001,16.9999999,-31.9999999,-15.8749999,19.0000001
C07,1,260,Line,-34.0000001,-15.8750001,18.9999999,-33.9999999,-1.9999999,19.0000001
C07,1,261,Line,-32.0000001,-15.8750001,16.9999999,-31.9999999,-1.9999999,17.0000001
C07,1,262,Line,-34.0000001,-15.8750001,18.9999999,-33.9999999,-15.8749999,20.0000001
C07,1,263,Line,-34.0000001,-15.8750001,19.9999999,-33.9999999,-1.9999999,20.0000001
C07,1,264,Unknown,-36.0000001,-1e-07,19.9999999,-35.9999999,1e-07,20.0000001
C07,1,265,Circle,-36.0000001,-2.0000001,19.9999999,-33.9999999,-1.9999999,22.0000001
C07,1,266,Line,-36.0000001,-15.8750001,21.9999999,-35.9999999,-1.9999999,22.0000001
C07,1,267,Line,-52.0000001,-15.8750001,21.9999999,-35.9999999,-15.8749999,22.0000001
C07,1,268,Line,-52.0000001,-15.8750001,21.9999999,-51.9999999,-1.9999999,22.0000001
C07,1,269,Unknown,-52.0000001,-1e-07,19.9999999,-51.9999999,1e-07,20.0000001
C07,1,270,Circle,-54.0000001,-2.0000001,19.9999999,-51.9999999,-1.9999999,22.0000001
C07,1,271,Line,-54.0000001,-15.8750001,19.9999999,-53.9999999,-1.9999999,20.0000001
C07,1,272,Line,-54.0000001,-15.8750001,-18.0000001,-53.9999999,-15.8749999,20.0000001
C07,1,273,Line,-54.0000001,-15.8750001,-18.0000001,-53.9999999,-1.9999999,-17.9999999
C07,1,274,Unknown,-52.0000001,-1e-07,-18.0000001,-51.9999999,1e-07,-17.9999999
C07,1,275,Circle,-54.0000001,-2.0000001,-20.0000001,-51.9999999,-1.9999999,-17.9999999
C07,1,276,Line,-52.0000001,-15.8750001,-20.0000001,-51.9999999,-1.9999999,-19.9999999
C07,1,277,Line,-52.0000001,-15.8750001,-20.0000001,-13.9999999,-15.8749999,-19.9999999
C07,1,278,Line,-14.0000001,-15.8750001,-20.0000001,-13.9999999,-1.9999999,-19.9999999
C07,1,279,Unknown,-14.0000001,-1e-07,-18.0000001,-13.9999999,1e-07,-17.9999999
C07,1,280,Circle,-14.0000001,-2.0000001,-20.0000001,-11.9999999,-1.9999999,-17.9999999
C07,1,281,Line,-12.0000001,-15.8750001,-18.0000001,-11.9999999,-1.9999999,-17.9999999
C07,1,282,Line,-12.0000001,-15.8750001,-18.0000001,-11.9999999,-15.8749999,15.0000001
C07,1,283,Line,-12.0000001,-15.8750001,14.9999999,-11.9999999,-1.9999999,15.0000001
C07,1,284,Unknown,-14.0000001,-1e-07,14.9999999,-13.9999999,1e-07,15.0000001
C07,1,285,Circle,-14.0000001,-2.0000001,14.9999999,-11.9999999,-1.9999999,17.0000001
C07,1,286,Line,-32.0000001,-15.8750001,16.9999999,-13.9999999,-15.8749999,17.0000001
C07,1,287,Circle,-36.0000001,-15.8750001,19.9999999,-33.9999999,-15.8749999,22.0000001
C07,1,288,Circle,-54.0000001,-15.8750001,19.9999999,-51.9999999,-15.8749999,22.0000001
C07,1,289,Circle,-54.0000001,-15.8750001,-20.0000001,-51.9999999,-15.8749999,-17.9999999
C07,1,290,Circle,-14.0000001,-15.8750001,-20.0000001,-11.9999999,-15.8749999,-17.9999999
C07,1,291,Circle,-14.0000001,-15.8750001,14.9999999,-11.9999999,-15.8749999,17.0000001
C07,1,292,Line,-14.0000001,-15.8750001,16.9999999,-13.9999999,-1.9999999,17.0000001
C07,1,293,Line,31.9999999,-15.8750001,16.9999999,32.0000001,-1.9999999,17.0000001
C07,1,294,Line,13.9999999,-15.8750001,16.9999999,32.0000001,-15.8749999,17.0000001
C07,1,295,Line,13.9999999,-15.8750001,16.9999999,14.0000001,-1.9999999,17.0000001
C07,1,296,Unknown,13.9999999,-1e-07,14.9999999,14.0000001,1e-07,15.0000001
C07,1,297,Circle,11.9999999,-2.0000001,14.9999999,14.0000001,-1.9999999,17.0000001
C07,1,298,Line,11.9999999,-15.8750001,14.9999999,12.0000001,-1.9999999,15.0000001
C07,1,299,Line,11.9999999,-15.8750001,-18.0000001,12.0000001,-15.8749999,15.0000001
C07,1,300,Line,11.9999999,-15.8750001,-18.0000001,12.0000001,-1.9999999,-17.9999999
C07,1,301,Unknown,13.9999999,-1e-07,-18.0000001,14.0000001,1e-07,-17.9999999
C07,1,302,Circle,11.9999999,-2.0000001,-20.0000001,14.0000001,-1.9999999,-17.9999999
C07,1,303,Line,13.9999999,-15.8750001,-20.0000001,52.0000001,-15.8749999,-19.9999999
C07,1,304,Circle,51.9999999,-15.8750001,-20.0000001,54.0000001,-15.8749999,-17.9999999
C07,1,305,Line,53.9999999,-15.8750001,-18.0000001,54.0000001,-15.8749999,20.0000001
C07,1,306,Circle,51.9999999,-15.8750001,19.9999999,54.0000001,-15.8749999,22.0000001
C07,1,307,Line,35.9999999,-15.8750001,21.9999999,52.0000001,-15.8749999,22.0000001
C07,1,308,Circle,33.9999999,-15.8750001,19.9999999,36.0000001,-15.8749999,22.0000001
C07,1,309,Line,33.9999999,-15.8750001,18.9999999,34.0000001,-15.8749999,20.0000001
C07,1,310,Circle,31.9999999,-15.8750001,16.9999999,34.0000001,-15.8749999,19.0000001
C07,1,311,Circle,11.9999999,-15.8750001,14.9999999,14.0000001,-15.8749999,17.0000001
C07,1,312,Circle,11.9999999,-15.8750001,-20.0000001,14.0000001,-15.8749999,-17.9999999
C07,1,313,Line,13.9999999,-15.8750001,-20.0000001,14.0000001,-1.9999999,-19.9999999
C07,1,314,Line,51.9999999,-15.8750001,-20.0000001,52.0000001,-1.9999999,-19.9999999
C07,1,315,Unknown,51.9999999,-1e-07,-18.0000001,52.0000001,1e-07,-17.9999999
C07,1,316,Circle,51.9999999,-2.0000001,-20.0000001,54.0000001,-1.9999999,-17.9999999
C07,1,317,Line,53.9999999,-15.8750001,-18.0000001,54.0000001,-1.9999999,-17.9999999
C07,1,318,Line,53.9999999,-15.8750001,19.9999999,54.0000001,-1.9999999,20.0000001
C07,1,319,Unknown,51.9999999,-1e-07,19.9999999,52.0000001,1e-07,20.0000001
C07,1,320,Circle,51.9999999,-2.0000001,19.9999999,54.0000001,-1.9999999,22.0000001
C07,1,321,Line,51.9999999,-15.8750001,21.9999999,52.0000001,-1.9999999,22.0000001
C07,1,322,Line,35.9999999,-15.8750001,21.9999999,36.0000001,-1.9999999,22.0000001
C07,1,323,Unknown,35.9999999,-1e-07,19.9999999,36.0000001,1e-07,20.0000001
C07,1,324,Circle,33.9999999,-2.0000001,19.9999999,36.0000001,-1.9999999,22.0000001
C07,1,325,Line,33.9999999,-15.8750001,19.9999999,34.0000001,-1.9999999,20.0000001
C07,1,326,Line,33.9999999,-15.8750001,18.9999999,34.0000001,-1.9999999,19.0000001
C07,1,327,Line,-48.200000100000004,8.004999900000001,-19.2000001,-48.1999999,8.0050001,-17.199999899999998
C07,1,328,Line,-50.200000100000004,8.004999900000001,-17.2000001,-48.1999999,8.0050001,-17.199999899999998
C07,1,329,Circle,-50.200000100000004,8.004999900000001,-17.2000001,-48.1999999,8.0050001,-15.1999999
C07,1,330,Circle,-50.200000100000004,8.004999900000001,17.199999899999998,-48.1999999,8.0050001,19.2000001
C07,1,331,Line,-48.200000100000004,8.004999900000001,-15.200000099999999,-48.1999999,8.0050001,17.2000001
C07,1,332,Line,-50.200000100000004,8.004999900000001,19.199999899999998,-48.1999999,8.0050001,19.2000001
C07,1,333,Line,-48.200000100000004,8.004999900000001,19.199999899999998,-48.1999999,8.0050001,21.2000001
C07,1,334,Circle,-41.8000001,8.004999900000001,19.199999899999998,-39.799999899999996,8.0050001,21.2000001
C07,1,335,Line,-46.200000100000004,8.004999900000001,19.199999899999998,-41.799999899999996,8.0050001,19.2000001
C07,1,336,Circle,-48.200000100000004,8.004999900000001,19.199999899999998,-46.1999999,8.0050001,21.2000001
C07,1,337,Line,-39.8000001,8.004999900000001,19.199999899999998,-39.799999899999996,8.0050001,21.2000001
C07,1,338,Line,-39.8000001,8.004999900000001,19.199999899999998,-37.799999899999996,8.0050001,19.2000001
C07,1,339,Circle,-39.8000001,8.004999900000001,17.199999899999998,-37.799999899999996,8.0050001,19.2000001
C07,1,340,Circle,-39.8000001,8.004999900000001,-17.2000001,-37.799999899999996,8.0050001,-15.1999999
C07,1,341,Line,-39.8000001,8.004999900000001,-15.200000099999999,-39.799999899999996,8.0050001,17.2000001
C07,1,342,Line,-39.8000001,8.004999900000001,-17.2000001,-37.799999899999996,8.0050001,-17.199999899999998
C07,1,343,Line,-39.8000001,8.004999900000001,-19.2000001,-39.799999899999996,8.0050001,-17.199999899999998
C07,1,344,Circle,-41.8000001,8.004999900000001,-19.2000001,-39.799999899999996,8.0050001,-17.199999899999998
C07,1,345,Circle,-48.200000100000004,8.004999900000001,-19.2000001,-46.1999999,8.0050001,-17.199999899999998
C07,1,346,Line,-46.200000100000004,8.004999900000001,-17.2000001,-41.799999899999996,8.0050001,-17.199999899999998
C07,1,347,Line,39.799999899999996,8.004999900000001,-17.2000001,41.8000001,8.0050001,-17.199999899999998
C07,1,348,Line,39.799999899999996,8.004999900000001,-17.2000001,39.8000001,8.0050001,-15.1999999
C07,1,349,Circle,46.1999999,8.004999900000001,-17.2000001,48.200000100000004,8.0050001,-15.1999999
C07,1,350,Circle,39.799999899999996,8.004999900000001,-17.2000001,41.8000001,8.0050001,-15.1999999
C07,1,351,Circle,39.799999899999996,8.004999900000001,17.199999899999998,41.8000001,8.0050001,19.2000001
C07,1,352,Circle,46.1999999,8.004999900000001,17.199999899999998,48.200000100000004,8.0050001,19.2000001
C07,1,353,Line,39.799999899999996,8.004999900000001,17.199999899999998,39.8000001,8.0050001,19.2000001
C07,1,354,Line,39.799999899999996,8.004999900000001,19.199999899999998,41.8000001,8.0050001,19.2000001
C07,1,355,Line,46.1999999,8.004999900000001,19.199999899999998,48.200000100000004,8.0050001,19.2000001
C07,1,356,Line,48.1999999,8.004999900000001,17.199999899999998,48.200000100000004,8.0050001,19.2000001
C07,1,357,Line,48.1999999,8.004999900000001,-17.2000001,48.200000100000004,8.0050001,-15.1999999
C07,1,358,Line,46.1999999,8.004999900000001,-17.2000001,48.200000100000004,8.0050001,-17.199999899999998
C07,1,359,Line,-48.200000100000004,8.004999900000001,-17.2000001,-46.1999999,8.0050001,-17.199999899999998
C07,1,360,Line,-48.200000100000004,8.004999900000001,-17.2000001,-48.1999999,8.0050001,-15.1999999
C07,1,361,Circle,-41.8000001,8.004999900000001,-17.2000001,-39.799999899999996,8.0050001,-15.1999999
C07,1,362,Circle,-48.200000100000004,8.004999900000001,-17.2000001,-46.1999999,8.0050001,-15.1999999
C07,1,363,Circle,-48.200000100000004,8.004999900000001,17.199999899999998,-46.1999999,8.0050001,19.2000001
C07,1,364,Circle,-41.8000001,8.004999900000001,17.199999899999998,-39.799999899999996,8.0050001,19.2000001
C07,1,365,Line,-48.200000100000004,8.004999900000001,17.199999899999998,-48.1999999,8.0050001,19.2000001
C07,1,366,Line,-48.200000100000004,8.004999900000001,19.199999899999998,-46.1999999,8.0050001,19.2000001
C07,1,367,Line,-41.8000001,8.004999900000001,19.199999899999998,-39.799999899999996,8.0050001,19.2000001
C07,1,368,Line,-39.8000001,8.004999900000001,17.199999899999998,-39.799999899999996,8.0050001,19.2000001
C07,1,369,Line,-39.8000001,8.004999900000001,-17.2000001,-39.799999899999996,8.0050001,-15.1999999
C07,1,370,Line,-41.8000001,8.004999900000001,-17.2000001,-39.799999899999996,8.0050001,-17.199999899999998
C07,2,1,Plane,-52.0000001,-1e-07,-20.0000001,52.0000001,9.5250001,-19.9999999
C07,2,2,Plane,-23.500000100000147,9.524999900000001,-20.0000001,23.50000010000015,9.5250001,20.0000001
C07,2,3,Plane,23.4999999,8.524999900000001,-20.0000001,23.5000001,9.5250001,19.322875755532003
C07,2,4,Plane,23.4999999,8.524999900000001,-20.0000001,54.0000001,8.5250001,22.0000001
C07,2,5,Cylinder,51.9999999,-1e-07,-20.0000001,54.0000001,8.5250001,-17.999999899999793
C07,2,6,Plane,-54.0000001,-1e-07,-20.0000001,54.0000001,1.000000004440892e-07,22.0000001
C07,2,7,Cylinder,-54.0000001,-1e-07,-20.0000001,-51.9999999,8.5250001,-17.99999989999917
C07,2,8,Plane,-54.0000001,8.524999900000001,-20.0000001,-23.4999999,8.5250001,22.0000001
C07,2,9,Plane,-23.5000001,8.524999900000001,-20.0000001,-23.4999999,9.5250001,19.322875755532003
C07,2,10,Cylinder,-24.0000001,-1e-07,17.999999899999793,-21.999999899999583,9.5250001,20.0000001
C07,2,11,Plane,-22.0000001,-1e-07,19.9999999,22.0000001,9.5250001,20.0000001
C07,2,12,Cylinder,21.999999899999793,-1e-07,17.999999899999793,24.0000001,9.5250001,20.0000001
C07,2,13,Cylinder,-17.350000100000003,-1e-07,6.6499999,-14.649999900000001,9.5250001,9.350000099999999
C07,2,14,Cylinder,-17.350000100000003,-1e-07,-9.350000099999999,-14.649999900000001,9.5250001,-6.6499999
C07,2,15,Cylinder,-2.7500001,2.8999999,7.2499999,2.7500001,9.5250001,12.7500001
C07,2,16,Cylinder,14.649999900000001,-1e-07,6.6499999,17.350000100000003,9.5250001,9.350000099999999
C07,2,17,Cylinder,-2.7500001,2.8999999,-12.7500001,2.7500001,9.5250001,-7.2499999
C07,2,18,Cylinder,14.649999900000001,-1e-07,-9.350000099999999,17.350000100000003,9.5250001,-6.6499999
C07,2,19,Plane,53.9999999,-1e-07,-18.0000001,54.0000001,8.5250001,20.0000001
C07,2,20,Plane,23.9999999,-1e-07,-8.0000001,24.0000001,8.5250001,18.0000001
C07,2,21,Cylinder,51.99999989999979,-1e-07,19.999999899999793,54.0000001,8.5250001,22.0000001
C07,2,22,Cylinder,23.9999999,-1e-07,-10.0000001,26.0000001,8.5250001,-7.999999899999172
C07,2,23,Plane,35.9999999,-1e-07,21.9999999,52.0000001,8.5250001,22.0000001
C07,2,24,Plane,25.9999999,-1e-07,-10.0000001,32.0000001,8.5250001,-9.9999999
C07,2,25,Cylinder,33.9999999,-1e-07,19.999999899999793,36.00000010000041,8.5250001,22.0000001
C07,2,26,Cylinder,31.99999989999917,-1e-07,-10.0000001,34.0000001,8.5250001,-7.999999899999379
C07,2,27,Plane,33.9999999,-1e-07,-8.0000001,34.0000001,8.5250001,20.0000001
C07,2,28,Cylinder,37.799999899999996,8.004999900000001,-19.2000001,39.8000001,8.5250001,-17.19999989999938
C07,2,29,Plane,37.799999899999996,8.004999900000001,-17.2000001,37.8000001,8.5250001,19.2000001
C07,2,30,Cylinder,37.799999899999996,8.004999900000001,19.199999899999998,39.80000010000082,8.5250001,21.2000001
C07,2,31,Plane,39.799999899999996,8.004999900000001,21.199999899999998,48.200000100000004,8.5250001,21.2000001
C07,2,32,Cylinder,48.1999999,8.004999900000001,19.199999899999792,50.200000100000004,8.5250001,21.2000001
C07,2,33,Plane,50.1999999,8.004999900000001,-17.2000001,50.200000100000004,8.5250001,19.2000001
C07,2,34,Cylinder,48.19999989999959,8.004999900000001,-19.2000001,50.200000100000004,8.5250001,-17.199999899999998
C07,2,35,Plane,39.799999899999996,8.004999900000001,-19.2000001,48.200000100000004,8.5250001,-19.199999899999998
C07,2,36,Plane,-54.0000001,-1e-07,-18.0000001,-53.9999999,8.5250001,20.0000001
C07,2,37,Cylinder,-54.0000001,-1e-07,19.999999899999793,-51.99999989999959,8.5250001,22.0000001
C07,2,38,Plane,-52.0000001,-1e-07,21.9999999,-35.9999999,8.5250001,22.0000001
C07,2,39,Cylinder,-36.00000010000021,-1e-07,19.999999899999793,-33.9999999,8.5250001,22.0000001
C07,2,40,Plane,-34.0000001,-1e-07,-8.0000001,-33.9999999,8.5250001,20.0000001
C07,2,41,Torus,-37.86656582558478,-2.0000001,13.133434174415227,-31.9999999,1e-07,19.000000100000605
C07,2,42,Cylinder,-36.00000010000021,-2.0000001,18.9999999,-33.9999999,1e-07,20.0000001
C07,2,43,Cylinder,-52.0000001,-2.0000001,19.999999899999793,-35.9999999,1e-07,22.0000001
C07,2,44,Cylinder,-54.0000001,-2.0000001,-18.0000001,-51.99999989999979,1e-07,20.0000001
C07,2,45,Cylinder,-52.0000001,-2.0000001,-20.0000001,-13.9999999,1e-07,-17.999999899999793
C07,2,46,Cylinder,-14.000000100000205,-2.0000001,-18.0000001,-11.9999999,1e-07,15.0000001
C07,2,47,Cylinder,-18.600000100000003,-15.8750001,-10.600000099999999,-13.399999900000001,1e-07,-5.3999999
C07,2,48,Cylinder,-18.600000100000003,-15.8750001,5.3999999,-13.399999900000001,1e-07,10.600000099999999
C07,2,49,Cylinder,-32.0000001,-2.0000001,14.999999899999795,-13.9999999,1e-07,17.0000001
C07,2,50,Plane,-24.0000001,-1e-07,-8.0000001,-23.9999999,8.5250001,18.0000001
C07,2,51,Cylinder,13.9999999,-2.0000001,14.999999899999795,32.0000001,1e-07,17.0000001
C07,2,52,Cylinder,11.9999999,-2.0000001,-18.0000001,14.000000100000205,1e-07,15.0000001
C07,2,53,Cylinder,13.399999900000001,-15.8750001,5.3999999,18.600000100000003,1e-07,10.600000099999999
C07,2,54,Cylinder,13.399999900000001,-15.8750001,-10.600000099999999,18.600000100000003,1e-07,-5.3999999
C07,2,55,Cylinder,13.9999999,-2.0000001,-20.0000001,52.0000001,1e-07,-17.999999899999793
C07,2,56,Cylinder,51.99999989999979,-2.0000001,-18.0000001,54.0000001,1e-07,20.0000001
C07,2,57,Cylinder,35.9999999,-2.0000001,19.999999899999793,52.0000001,1e-07,22.0000001
C07,2,58,Cylinder,33.9999999,-2.0000001,18.9999999,36.00000010000021,1e-07,20.0000001
C07,2,59,Torus,31.999999899999395,-2.0000001,13.133434174415227,37.86656582558478,1e-07,19.0000001
C07,2,60,Cone,-5.650000100000001,-1e-07,4.349999899999999,5.650000100000001,2.9000001000013005,15.6500001
C07,2,61,Cone,-5.650000100000001,-1e-07,-15.6500001,5.650000100000001,2.9000001000013005,-4.349999899999999
C07,2,62,Cylinder,-26.00000010000083,-1e-07,-10.0000001,-23.9999999,8.5250001,-7.999999899999379
C07,2,63,Plane,-32.0000001,-1e-07,-10.0000001,-25.9999999,8.5250001,-9.9999999
C07,2,64,Cylinder,-34.0000001,-1e-07,-10.0000001,-31.9999999,8.5250001,-7.999999899999172
C07,2,65,Cylinder,-50.200000100000004,8.004999900000001,-19.2000001,-48.1999999,8.5250001,-17.19999989999938
C07,2,66,Plane,-50.200000100000004,8.004999900000001,-17.2000001,-50.1999999,8.5250001,19.2000001
C07,2,67,Cylinder,-50.200000100000004,8.004999900000001,19.199999899999998,-48.19999989999918,8.5250001,21.2000001
C07,2,68,Plane,-48.200000100000004,8.004999900000001,21.199999899999998,-39.799999899999996,8.5250001,21.2000001
C07,2,69,Cylinder,-39.8000001,8.004999900000001,19.199999899999792,-37.799999899999996,8.5250001,21.2000001
C07,2,70,Plane,-37.8000001,8.004999900000001,-17.2000001,-37.799999899999996,8.5250001,19.2000001
C07,2,71,Cylinder,-39.80000010000041,8.004999900000001,-19.2000001,-37.799999899999996,8.5250001,-17.199999899999998
C07,2,72,Plane,-48.200000100000004,8.004999900000001,-19.2000001,-39.799999899999996,8.5250001,-19.199999899999998
C07,2,73,Plane,23.9999999,-1e-07,-10.0000001,34.0000001,1.000000004440892e-07,15.535898484862184
C07,2,74,Plane,37.799999899999996,8.004999900000001,-19.2000001,39.8000001,8.0050001,-17.199999899999998
C07,2,75,Plane,37.799999899999996,8.004999900000001,-17.2000001,39.8000001,8.0050001,19.2000001
C07,2,76,Plane,37.799999899999996,8.004999900000001,19.199999899999998,39.8000001,8.0050001,21.2000001
C07,2,77,Plane,39.799999899999996,8.004999900000001,19.199999899999998,48.200000100000004,8.0050001,21.2000001
C07,2,78,Plane,48.1999999,8.004999900000001,19.199999899999998,50.200000100000004,8.0050001,21.2000001
C07,2,79,Plane,48.1999999,8.004999900000001,-17.2000001,50.200000100000004,8.0050001,19.2000001
C07,2,80,Plane,48.1999999,8.004999900000001,-19.2000001,50.200000100000004,8.0050001,-17.199999899999998
C07,2,81,Plane,39.799999899999996,8.004999900000001,-19.2000001,48.200000100000004,8.0050001,-17.199999899999998
C07,2,82,Plane,-34.0000001,-1e-07,-10.0000001,-23.9999999,1.000000004440892e-07,15.535898484862184
C07,2,83,Cylinder,-34.0000001,-15.8750001,16.9999999,-31.9999999,-1.9999999,19.000000100000207
C07,2,84,Plane,-34.0000001,-15.8750001,18.9999999,-33.9999999,-1.9999999,20.0000001
C07,2,85,Sphere,-36.00000010000021,-2.0000001,19.9999999,-33.9999999,1e-07,22.0000001
C07,2,86,Plane,-52.0000001,-15.8750001,21.9999999,-35.9999999,-1.9999999,22.0000001
C07,2,87,Sphere,-54.0000001,-2.0000001,19.999999899999793,-51.9999999,1e-07,22.0000001
C07,2,88,Plane,-54.0000001,-15.8750001,-18.0000001,-53.9999999,-1.9999999,20.0000001
C07,2,89,Sphere,-54.0000001,-2.0000001,-20.0000001,-51.99999989999979,1e-07,-17.9999999
C07,2,90,Plane,-52.0000001,-15.8750001,-20.0000001,-13.9999999,-1.9999999,-19.9999999
C07,2,91,Sphere,-14.0000001,-2.0000001,-20.0000001,-11.9999999,1e-07,-17.999999899999793
C07,2,92,Plane,-12.0000001,-15.8750001,-18.0000001,-11.9999999,-1.9999999,15.0000001
C07,2,93,Sphere,-14.000000100000205,-2.0000001,14.9999999,-11.9999999,1e-07,17.0000001
C07,2,94,Plane,-54.0000001,-15.8750001,-20.0000001,-11.9999999,-15.8749999,22.0000001
C07,2,95,Plane,-32.0000001,-15.8750001,16.9999999,-13.9999999,-1.9999999,17.0000001
C07,2,96,Plane,13.9999999,-15.8750001,16.9999999,32.0000001,-1.9999999,17.0000001
C07,2,97,Sphere,11.9999999,-2.0000001,14.999999899999795,14.0000001,1e-07,17.0000001
C07,2,98,Plane,11.9999999,-15.8750001,-18.0000001,12.0000001,-1.9999999,15.0000001
C07,2,99,Sphere,11.9999999,-2.0000001,-20.0000001,14.000000100000205,1e-07,-17.9999999
C07,2,100,Plane,11.9999999,-15.8750001,-20.0000001,54.0000001,-15.8749999,22.0000001
C07,2,101,Plane,13.9999999,-15.8750001,-20.0000001,52.0000001,-1.9999999,-19.9999999
C07,2,102,Sphere,51.9999999,-2.0000001,-20.0000001,54.0000001,1e-07,-17.999999899999793
C07,2,103,Plane,53.9999999,-15.8750001,-18.0000001,54.0000001,-1.9999999,20.0000001
C07,2,104,Sphere,51.99999989999979,-2.0000001,19.9999999,54.0000001,1e-07,22.0000001
C07,2,105,Plane,35.9999999,-15.8750001,21.9999999,52.0000001,-1.9999999,22.0000001
C07,2,106,Sphere,33.9999999,-2.0000001,19.999999899999793,36.0000001,1e-07,22.0000001
C07,2,107,Plane,33.9999999,-15.8750001,18.9999999,34.0000001,-1.9999999,20.0000001
C07,2,108,Cylinder,31.999999899999793,-15.8750001,16.9999999,34.0000001,-1.9999999,19.000000100000623
C07,2,109,Plane,-50.200000100000004,8.004999900000001,-19.2000001,-48.1999999,8.0050001,-17.199999899999998
C07,2,110,Plane,-50.200000100000004,8.004999900000001,-17.2000001,-48.1999999,8.0050001,19.2000001
C07,2,111,Plane,-50.200000100000004,8.004999900000001,19.199999899999998,-48.1999999,8.0050001,21.2000001
C07,2,112,Plane,-48.200000100000004,8.004999900000001,19.199999899999998,-39.799999899999996,8.0050001,21.2000001
C07,2,113,Plane,-39.8000001,8.004999900000001,19.199999899999998,-37.799999899999996,8.0050001,21.2000001
C07,2,114,Plane,-39.8000001,8.004999900000001,-17.2000001,-37.799999899999996,8.0050001,19.2000001
C07,2,115,Plane,-39.8000001,8.004999900000001,-19.2000001,-37.799999899999996,8.0050001,-17.199999899999998
C07,2,116,Plane,-48.200000100000004,8.004999900000001,-19.2000001,-39.799999899999996,8.0050001,-17.199999899999998
C07,2,117,Plane,39.799999899999996,8.004999900000001,-19.2000001,41.8000001,8.0050001,-17.199999899999998
C07,2,118,Plane,37.799999899999996,8.004999900000001,-17.2000001,39.8000001,8.0050001,-15.1999999
C07,2,119,Plane,39.799999899999996,8.004999900000001,-17.2000001,48.200000100000004,8.0050001,19.2000001
C07,2,120,Plane,37.799999899999996,8.004999900000001,17.199999899999998,39.8000001,8.0050001,19.2000001
C07,2,121,Plane,39.799999899999996,8.004999900000001,19.199999899999998,41.8000001,8.0050001,21.2000001
C07,2,122,Plane,46.1999999,8.004999900000001,19.199999899999998,48.200000100000004,8.0050001,21.2000001
C07,2,123,Plane,48.1999999,8.004999900000001,17.199999899999998,50.200000100000004,8.0050001,19.2000001
C07,2,124,Plane,48.1999999,8.004999900000001,-17.2000001,50.200000100000004,8.0050001,-15.1999999
C07,2,125,Plane,46.1999999,8.004999900000001,-19.2000001,48.200000100000004,8.0050001,-17.199999899999998
C07,2,126,Cylinder,-36.00000010000021,-15.8750001,19.999999899999793,-33.9999999,-1.9999999,22.0000001
