crossing_id,branch_cable_id,corridor,joint_axis,destination_axis,stage,parallel_pair_index,parallel_pair_count,crosses_destination_axis,candidate_part,conductor_configuration,maximum_hr30_channel_cap_a,application_ampacity_state,outer_diameter_max_mm,continuous_flex_radius_factor_d,continuous_flex_radius_mm,service_life_input,joint_range,nominal_joint_arc_deg,actual_cut_length,state,authority,warning
DB-L_ANKLE_PITCH-AT-L_ANKLE_PITCH,DB-L_ANKLE_PITCH,HN01_L_LEG_POWER,L_ANKLE_PITCH,L_ANKLE_PITCH,5,1,2,YES,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,-35..+30 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-L_ANKLE_ROLL-AT-L_ANKLE_PITCH,DB-L_ANKLE_ROLL,HN01_L_LEG_POWER,L_ANKLE_PITCH,L_ANKLE_ROLL,5,2,2,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,-35..+30 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-L_ANKLE_ROLL-AT-L_ANKLE_ROLL,DB-L_ANKLE_ROLL,HN01_L_LEG_POWER,L_ANKLE_ROLL,L_ANKLE_ROLL,6,1,1,YES,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,+/-20 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_HIP_YAW-AT-R_HIP_YAW,DB-R_HIP_YAW,HN01_R_LEG_POWER,R_HIP_YAW,R_HIP_YAW,1,1,6,YES,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,2.499010,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,+/-30 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_HIP_ROLL-AT-R_HIP_YAW,DB-R_HIP_ROLL,HN01_R_LEG_POWER,R_HIP_YAW,R_HIP_ROLL,1,2,6,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,2.499010,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,+/-30 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_HIP_PITCH-AT-R_HIP_YAW,DB-R_HIP_PITCH,HN01_R_LEG_POWER,R_HIP_YAW,R_HIP_PITCH,1,3,6,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,2.499010,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,+/-30 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_KNEE_PITCH-AT-R_HIP_YAW,DB-R_KNEE_PITCH,HN01_R_LEG_POWER,R_HIP_YAW,R_KNEE_PITCH,1,4,6,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,2.499010,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,+/-30 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_ANKLE_PITCH-AT-R_HIP_YAW,DB-R_ANKLE_PITCH,HN01_R_LEG_POWER,R_HIP_YAW,R_ANKLE_PITCH,1,5,6,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,+/-30 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_ANKLE_ROLL-AT-R_HIP_YAW,DB-R_ANKLE_ROLL,HN01_R_LEG_POWER,R_HIP_YAW,R_ANKLE_ROLL,1,6,6,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,+/-30 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_HIP_ROLL-AT-R_HIP_ROLL,DB-R_HIP_ROLL,HN01_R_LEG_POWER,R_HIP_ROLL,R_HIP_ROLL,2,1,5,YES,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,2.499010,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,+/-25 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_HIP_PITCH-AT-R_HIP_ROLL,DB-R_HIP_PITCH,HN01_R_LEG_POWER,R_HIP_ROLL,R_HIP_PITCH,2,2,5,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,2.499010,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,+/-25 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_KNEE_PITCH-AT-R_HIP_ROLL,DB-R_KNEE_PITCH,HN01_R_LEG_POWER,R_HIP_ROLL,R_KNEE_PITCH,2,3,5,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,2.499010,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,+/-25 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_ANKLE_PITCH-AT-R_HIP_ROLL,DB-R_ANKLE_PITCH,HN01_R_LEG_POWER,R_HIP_ROLL,R_ANKLE_PITCH,2,4,5,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,+/-25 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_ANKLE_ROLL-AT-R_HIP_ROLL,DB-R_ANKLE_ROLL,HN01_R_LEG_POWER,R_HIP_ROLL,R_ANKLE_ROLL,2,5,5,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,+/-25 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_HIP_PITCH-AT-R_HIP_PITCH,DB-R_HIP_PITCH,HN01_R_LEG_POWER,R_HIP_PITCH,R_HIP_PITCH,3,1,4,YES,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,2.499010,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,-35..+45 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_KNEE_PITCH-AT-R_HIP_PITCH,DB-R_KNEE_PITCH,HN01_R_LEG_POWER,R_HIP_PITCH,R_KNEE_PITCH,3,2,4,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,2.499010,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,-35..+45 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_ANKLE_PITCH-AT-R_HIP_PITCH,DB-R_ANKLE_PITCH,HN01_R_LEG_POWER,R_HIP_PITCH,R_ANKLE_PITCH,3,3,4,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,-35..+45 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_ANKLE_ROLL-AT-R_HIP_PITCH,DB-R_ANKLE_ROLL,HN01_R_LEG_POWER,R_HIP_PITCH,R_ANKLE_ROLL,3,4,4,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,-35..+45 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_KNEE_PITCH-AT-R_KNEE_PITCH,DB-R_KNEE_PITCH,HN01_R_LEG_POWER,R_KNEE_PITCH,R_KNEE_PITCH,4,1,3,YES,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,2.499010,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,0..120 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_ANKLE_PITCH-AT-R_KNEE_PITCH,DB-R_ANKLE_PITCH,HN01_R_LEG_POWER,R_KNEE_PITCH,R_ANKLE_PITCH,4,2,3,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,0..120 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_ANKLE_ROLL-AT-R_KNEE_PITCH,DB-R_ANKLE_ROLL,HN01_R_LEG_POWER,R_KNEE_PITCH,R_ANKLE_ROLL,4,3,3,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,0..120 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_ANKLE_PITCH-AT-R_ANKLE_PITCH,DB-R_ANKLE_PITCH,HN01_R_LEG_POWER,R_ANKLE_PITCH,R_ANKLE_PITCH,5,1,2,YES,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,-35..+30 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_ANKLE_ROLL-AT-R_ANKLE_PITCH,DB-R_ANKLE_ROLL,HN01_R_LEG_POWER,R_ANKLE_PITCH,R_ANKLE_ROLL,5,2,2,NO - CONTINUES TO DISTAL AXIS,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,-35..+30 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
DB-R_ANKLE_ROLL-AT-R_ANKLE_ROLL,DB-R_ANKLE_ROLL,HN01_R_LEG_POWER,R_ANKLE_ROLL,R_ANKLE_ROLL,6,1,1,YES,CF130.03.02.UL,2 x 22 AWG / 0.34 mm2; one protected VDD and return pair; no intermediate splice,1.998670,UNVERIFIED - NO HR-30 BUNDLE/CONNECTOR/TEMPERATURE RELEASE,5.000,7.5,37.500,5000000 double strokes at +15..+60 C and 7.5xd manufacturer table boundary,+/-20 deg,120,SELECTION REQUIRED AFTER FULL-RANGE ROUTE SWEEP,DIMENSIONED NOMINAL DIRECT-BRANCH CROSSING; FULL-RANGE BEND/TWIST/COLLISION AND TERMINATION PROOF OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
