axis_id,family_id,part_id,source_basis,authority,feature_id,feature_type,nominal_geometry,candidate_requirement,state
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,58.000 x 64.000 x 4.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 4.500 on 44.000 x 50.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,10.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,30.690 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,30.690 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SHAFT_OD,diameter,10.000 mm,"bearing fit, finish and runout SELECTION REQUIRED",OPEN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,THROUGH_BORE,diameter,6.200 mm,wall/strength and cable use SELECTION REQUIRED,OPEN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,AXIAL_RETENTION,shoulder/groove/thread,ABSENT FROM CURRENT SOLID,add two-sided bearing shoulders and released retention,BLOCKING REDESIGN
L_WRIST_ROTATION,JMF-01-COMPACT,JMOD_L_WRIST_ROTATION_ACTUATOR_OUTPUT_COUPLER,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,ACTUATOR_INTERFACE,spline/horn/clamp,ABSENT FROM CURRENT SOLID,exact actuator product interface and secondary retention required,BLOCKING REDESIGN
L_WRIST_ROTATION,JMF-01-COMPACT,JMOD_L_WRIST_ROTATION_ACTUATOR_OUTPUT_COUPLER,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,OUTPUT_INTERFACE,shaft/rack/tendon interface,ABSENT OR PACKAGING-ONLY,released torque/load path required,BLOCKING REDESIGN
L_WRIST_ROTATION,JMF-01-COMPACT,JMOD_L_WRIST_ROTATION_BEARING_B_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 6.000 / OD 15.000 / W 5.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
L_WRIST_ROTATION,JMF-01-COMPACT,JMOD_L_WRIST_ROTATION_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,36.000 x 38.000 x 3.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
L_WRIST_ROTATION,JMF-01-COMPACT,JMOD_L_WRIST_ROTATION_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 3.400 on 26.000 x 28.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
L_WRIST_ROTATION,JMF-01-COMPACT,JMOD_L_WRIST_ROTATION_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,6.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
L_WRIST_ROTATION,JMF-01-COMPACT,JMOD_L_WRIST_ROTATION_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SHAFT_OD,diameter,6.000 mm,"bearing fit, finish and runout SELECTION REQUIRED",OPEN
L_WRIST_ROTATION,JMF-01-COMPACT,JMOD_L_WRIST_ROTATION_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,THROUGH_BORE,diameter,3.720 mm,wall/strength and cable use SELECTION REQUIRED,OPEN
L_WRIST_ROTATION,JMF-01-COMPACT,JMOD_L_WRIST_ROTATION_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,AXIAL_RETENTION,shoulder/groove/thread,ABSENT FROM CURRENT SOLID,add two-sided bearing shoulders and released retention,BLOCKING REDESIGN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_BEARING_A_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 12.000 / OD 24.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_BEARING_B_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 12.000 / OD 24.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,74.000 x 72.000 x 5.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 5.500 on 60.000 x 58.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,12.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,74.000 x 72.000 x 5.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 5.500 on 60.000 x 58.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,12.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,24.320 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,62.520 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SHAFT_OD,diameter,12.000 mm,"bearing fit, finish and runout SELECTION REQUIRED",OPEN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,THROUGH_BORE,diameter,7.440 mm,wall/strength and cable use SELECTION REQUIRED,OPEN
R_ANKLE_PITCH,JMF-10-ANKLE-PITCH-REDUCED-25,JMOD_R_ANKLE_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,AXIAL_RETENTION,shoulder/groove/thread,ABSENT FROM CURRENT SOLID,add two-sided bearing shoulders and released retention,BLOCKING REDESIGN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_BEARING_A_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 12.000 / OD 24.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_BEARING_B_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 12.000 / OD 24.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,74.000 x 70.000 x 5.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 5.500 on 60.000 x 56.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,12.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,74.000 x 70.000 x 5.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 5.500 on 60.000 x 56.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,12.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,30.690 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,62.520 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SHAFT_OD,diameter,12.000 mm,"bearing fit, finish and runout SELECTION REQUIRED",OPEN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,THROUGH_BORE,diameter,7.440 mm,wall/strength and cable use SELECTION REQUIRED,OPEN
R_ANKLE_ROLL,JMF-08-LEG-REDUCED-20,JMOD_R_ANKLE_ROLL_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,AXIAL_RETENTION,shoulder/groove/thread,ABSENT FROM CURRENT SOLID,add two-sided bearing shoulders and released retention,BLOCKING REDESIGN
R_ELBOW_PITCH,JMF-04-MEDIUM,JMOD_R_ELBOW_PITCH_ACTUATOR_OUTPUT_COUPLER,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,ACTUATOR_INTERFACE,spline/horn/clamp,ABSENT FROM CURRENT SOLID,exact actuator product interface and secondary retention required,BLOCKING REDESIGN
R_ELBOW_PITCH,JMF-04-MEDIUM,JMOD_R_ELBOW_PITCH_ACTUATOR_OUTPUT_COUPLER,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,OUTPUT_INTERFACE,shaft/rack/tendon interface,ABSENT OR PACKAGING-ONLY,released torque/load path required,BLOCKING REDESIGN
R_ELBOW_PITCH,JMF-04-MEDIUM,JMOD_R_ELBOW_PITCH_BEARING_B_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 10.000 / OD 22.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
R_ELBOW_PITCH,JMF-04-MEDIUM,JMOD_R_ELBOW_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,52.000 x 56.000 x 4.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
R_ELBOW_PITCH,JMF-04-MEDIUM,JMOD_R_ELBOW_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 4.500 on 40.000 x 44.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
R_ELBOW_PITCH,JMF-04-MEDIUM,JMOD_R_ELBOW_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,10.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
R_ELBOW_PITCH,JMF-04-MEDIUM,JMOD_R_ELBOW_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SHAFT_OD,diameter,10.000 mm,"bearing fit, finish and runout SELECTION REQUIRED",OPEN
R_ELBOW_PITCH,JMF-04-MEDIUM,JMOD_R_ELBOW_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,THROUGH_BORE,diameter,6.200 mm,wall/strength and cable use SELECTION REQUIRED,OPEN
R_ELBOW_PITCH,JMF-04-MEDIUM,JMOD_R_ELBOW_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,AXIAL_RETENTION,shoulder/groove/thread,ABSENT FROM CURRENT SOLID,add two-sided bearing shoulders and released retention,BLOCKING REDESIGN
R_GRIPPER,JMF-02-GRIPPER,JMOD_R_GRIPPER_BEARING_B_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 5.000 / OD 16.000 / W 5.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
R_GRIPPER,JMF-02-GRIPPER,JMOD_R_GRIPPER_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,42.000 x 38.000 x 3.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
R_GRIPPER,JMF-02-GRIPPER,JMOD_R_GRIPPER_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 3.400 on 32.000 x 26.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
R_GRIPPER,JMF-02-GRIPPER,JMOD_R_GRIPPER_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,5.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
R_GRIPPER,JMF-02-GRIPPER,JMOD_R_GRIPPER_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SHAFT_OD,diameter,5.000 mm,"bearing fit, finish and runout SELECTION REQUIRED",OPEN
R_GRIPPER,JMF-02-GRIPPER,JMOD_R_GRIPPER_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,THROUGH_BORE,diameter,3.100 mm,wall/strength and cable use SELECTION REQUIRED,OPEN
R_GRIPPER,JMF-02-GRIPPER,JMOD_R_GRIPPER_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,AXIAL_RETENTION,shoulder/groove/thread,ABSENT FROM CURRENT SOLID,add two-sided bearing shoulders and released retention,BLOCKING REDESIGN
R_GRIPPER,JMF-02-GRIPPER,JMOD_R_GRIPPER_SYMMETRIC_DRIVE_COUPLER,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,ACTUATOR_INTERFACE,spline/horn/clamp,ABSENT FROM CURRENT SOLID,exact actuator product interface and secondary retention required,BLOCKING REDESIGN
R_GRIPPER,JMF-02-GRIPPER,JMOD_R_GRIPPER_SYMMETRIC_DRIVE_COUPLER,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,OUTPUT_INTERFACE,shaft/rack/tendon interface,ABSENT OR PACKAGING-ONLY,released torque/load path required,BLOCKING REDESIGN
R_HIP_PITCH,JMF-07-LEG-REDUCED-15,JMOD_R_HIP_PITCH_BEARING_A_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 12.000 / OD 24.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
R_HIP_PITCH,JMF-07-LEG-REDUCED-15,JMOD_R_HIP_PITCH_BEARING_B_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 12.000 / OD 24.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
