part_id,module,role,bbox_mm,volume_mm3,candidate_mass_kg,material_candidate,process_candidate,service_state,step_path,step_bytes,step_sha256,svg_path,svg_bytes,svg_sha256,dxf_path,dxf_bytes,dxf_sha256,largest_planar_profile_area_mm2,largest_planar_profile_wire_count,stl_path,stl_bytes,stl_sha256,release_state,warning
T01_TORSO_RAIL_R,T01,primary frame rail,18.000 x 18.000 x 145.986 mm,14036.863383,0.037899531,6061-T6/T651 1.5 MM WALL HOLLOW EXTRUSION CANDIDATE,"cut/drill fixture; local inserts, buckling, joint-load and exact section proof required",FIXED FRAME,parts/T01/T01_TORSO_RAIL_R/T01_TORSO_RAIL_R.step,203115,13ab0e202ee763345e5387185477c462f39735996b018571190196887a23282b,parts/T01/T01_TORSO_RAIL_R/T01_TORSO_RAIL_R.svg,28309,c5ccb14a36497a1d9f4cd1e78432bdd45e57db48e697f422e3cc4687a9f9eb74,,,,,,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
G01_STOP_POSITIVE,G01,positive open-travel hard stop,4.000 x 24.000 x 9.000 mm,820.578253,0.000984694,PA-CF/POM candidate,"SLS/FDM or 3-axis machining candidate; orientation, clearance and proof open",SERVICEABLE GRIPPER MECHANISM CANDIDATE,parts/G01/G01_STOP_POSITIVE/G01_STOP_POSITIVE.step,61986,719ed29107229e7069017f644fd80ac048ec0d585750c954f906adbf5f27bea8,parts/G01/G01_STOP_POSITIVE/G01_STOP_POSITIVE.svg,17721,abd09f3c2582d932f417b62f5b5cbe21cd5f3ec0d5fa5c883f0cefa4659c92af,,,,,,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
G01_STOP_NEGATIVE,G01,negative open-travel hard stop,4.000 x 24.000 x 9.000 mm,820.578253,0.000984694,PA-CF/POM candidate,"SLS/FDM or 3-axis machining candidate; orientation, clearance and proof open",SERVICEABLE GRIPPER MECHANISM CANDIDATE,parts/G01/G01_STOP_NEGATIVE/G01_STOP_NEGATIVE.step,61986,585ea11b04b587cc84c923611fdddacdf71ef66ca6396b8b069918b925fb201a,parts/G01/G01_STOP_NEGATIVE/G01_STOP_NEGATIVE.svg,17354,0cad4f8e11d5811ffad4d7e665e2bc233c821afeed87c0bf8b7ed6d5b6d10c78,,,,,,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
G01_MANUAL_RELEASE_HUB,G01,manual-release pinion hub,8.000 x 4.000 x 8.000 mm,168.892021,0.000236449,aluminum or acetal hub candidate,"3-axis machining candidate; fit, access and retention open",SERVICEABLE GRIPPER MECHANISM CANDIDATE,parts/G01/G01_MANUAL_RELEASE_HUB/G01_MANUAL_RELEASE_HUB.step,9411,55d373336ba031dad82c28981311929766ca0aaa5a341a12e76578a6e7a12bda,parts/G01/G01_MANUAL_RELEASE_HUB/G01_MANUAL_RELEASE_HUB.svg,15735,30de39370d63b7ba661cab06da58d209de11819a07c13ea651d949f6d590e056,,,,,,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_SHIN_SIDE_FRONT,L02,shin side plate,50.000 x 2.500 x 136.000 mm,9825.531119,0.026528934,6061-T651 2.5 MM WINDOWED PLATE CANDIDATE,"2.5D CNC/waterjet candidate; gait/fall stress, edge finish, stiffness and flatness open",FIXED FRAME,parts/L02/L02_SHIN_SIDE_FRONT/L02_SHIN_SIDE_FRONT.step,157588,7ba7caffb20b36eb7d3e016eb2cb02ade9105abfb0f407632cbe9c8379f2b0e0,parts/L02/L02_SHIN_SIDE_FRONT/L02_SHIN_SIDE_FRONT.svg,23928,90925bc642a2b44f9deea58063889c31bdaf3195e061cbc98929bfc5178f2707,parts/L02/L02_SHIN_SIDE_FRONT/L02_SHIN_SIDE_FRONT_largest-face-profile.dxf,20661,03657de68534e4630706212a6e3bc2be4ce5a47600982ecb9cfcdea4011a81da,3615.059177,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_THIGH_SIDE_FRONT,L02,thigh side plate,56.000 x 2.500 x 142.000 mm,11214.175184,0.030278273,6061-T651 2.5 MM WINDOWED PLATE CANDIDATE,"2.5D CNC/waterjet candidate; gait/fall stress, edge finish, stiffness and flatness open",FIXED FRAME,parts/L02/L02_THIGH_SIDE_FRONT/L02_THIGH_SIDE_FRONT.step,157663,9050aef58c6a87b78ee9163b30c6e65d15a77f967d0edc05d3881c025a0d6fa9,parts/L02/L02_THIGH_SIDE_FRONT/L02_THIGH_SIDE_FRONT.svg,24036,531b83ee2f86debf23b92ef9a2d212d63a3d519609a0eaf8b58fc89f73d6eae1,parts/L02/L02_THIGH_SIDE_FRONT/L02_THIGH_SIDE_FRONT_largest-face-profile.dxf,20746,a380b12e26aea5e1f2fb2fc1304cd928ef1d6c0d1d0812fa585e56cc13879c35,4149.883000,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_SHIN_SIDE_REAR,L02,shin side plate,50.000 x 2.500 x 136.000 mm,9825.531119,0.026528934,6061-T651 2.5 MM WINDOWED PLATE CANDIDATE,"2.5D CNC/waterjet candidate; gait/fall stress, edge finish, stiffness and flatness open",FIXED FRAME,parts/L02/L02_SHIN_SIDE_REAR/L02_SHIN_SIDE_REAR.step,157378,c811ec2ab05517ef2a738753856859a81982c695efa808d4489e24d29fe4f913,parts/L02/L02_SHIN_SIDE_REAR/L02_SHIN_SIDE_REAR.svg,24250,9862a15023d7a9d3c48e3cab563a2bf937c799132f9728649354faa31a32164a,parts/L02/L02_SHIN_SIDE_REAR/L02_SHIN_SIDE_REAR_largest-face-profile.dxf,20661,4d15900ccbce95c3a491d86a3970da4c6936673494205e2179f3ec86197c1d54,3615.059177,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_THIGH_SIDE_REAR,L02,thigh side plate,56.000 x 2.500 x 142.000 mm,11214.175184,0.030278273,6061-T651 2.5 MM WINDOWED PLATE CANDIDATE,"2.5D CNC/waterjet candidate; gait/fall stress, edge finish, stiffness and flatness open",FIXED FRAME,parts/L02/L02_THIGH_SIDE_REAR/L02_THIGH_SIDE_REAR.step,157453,f7831322cd2d5dccbc536a6c01c4a59e321e12b87ec2fca959817dc20481c4c4,parts/L02/L02_THIGH_SIDE_REAR/L02_THIGH_SIDE_REAR.svg,24306,c5abc234b935febff61d8a5516f4b0f45fe4e8170b347b5449abb510dd46d354,parts/L02/L02_THIGH_SIDE_REAR/L02_THIGH_SIDE_REAR_largest-face-profile.dxf,20746,6e9b6690355b3999fe4599647c76087f97758f2d108cb9e34fa0bfc3f004fd2d,4149.883000,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_SHIN_TIE_Z72,L02,shin cross tie,42.000 x 40.000 x 2.500 mm,2563.949913,0.006922665,6061-T651 2.5 MM WINDOWED PLATE CANDIDATE,"2.5D CNC candidate; torsion, fastener and stiffness proof open",FIXED FRAME,parts/L02/L02_SHIN_TIE_Z72/L02_SHIN_TIE_Z72.step,142704,62af86204a56c27045255b368072887fb88703683c59e4fcfa30c3be9a3b012a,parts/L02/L02_SHIN_TIE_Z72/L02_SHIN_TIE_Z72.svg,23594,1e448d1b99908426577f5b582caa064149d4bb605dfeaaed2c67e9e22f4ea697,parts/L02/L02_SHIN_TIE_Z72/L02_SHIN_TIE_Z72_largest-face-profile.dxf,20618,d7fce4d3528a53463899a12beeb53d297bdf3386147807671a14ddc991a942f6,889.273358,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_SHIN_TIE_Z135,L02,shin cross tie,42.000 x 40.000 x 2.500 mm,2563.949913,0.006922665,6061-T651 2.5 MM WINDOWED PLATE CANDIDATE,"2.5D CNC candidate; torsion, fastener and stiffness proof open",FIXED FRAME,parts/L02/L02_SHIN_TIE_Z135/L02_SHIN_TIE_Z135.step,142939,4fdee61708d4a39970cc09e80318086eb432864755bad7b1b3c905bf16deb23f,parts/L02/L02_SHIN_TIE_Z135/L02_SHIN_TIE_Z135.svg,24136,e4286968154afb7ef02899560915d17f56b7949b744a6fe25d96b70445d19d56,parts/L02/L02_SHIN_TIE_Z135/L02_SHIN_TIE_Z135_largest-face-profile.dxf,20610,c1969184e26b95bfc450bb40dadb5168bf5c25ffe02a00e9c07e8068ab263e11,889.273358,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_SHIN_TIE_Z183,L02,shin cross tie,42.000 x 40.000 x 2.500 mm,2563.949913,0.006922665,6061-T651 2.5 MM WINDOWED PLATE CANDIDATE,"2.5D CNC candidate; torsion, fastener and stiffness proof open",FIXED FRAME,parts/L02/L02_SHIN_TIE_Z183/L02_SHIN_TIE_Z183.step,142939,6c06d83579038546fd98d7c93023c6b8f3f3f5f62c8835589eefef0340baa4da,parts/L02/L02_SHIN_TIE_Z183/L02_SHIN_TIE_Z183.svg,24093,a94b54ef4987efd5623fad6d75da11ac96d35a3cb62cad00844f69e30f295631,parts/L02/L02_SHIN_TIE_Z183/L02_SHIN_TIE_Z183_largest-face-profile.dxf,20610,d19ea34613dbd5fb6e9c91c4be81e43c83e4efd1fbebbdafd1bfc8f77ece6a05,889.273358,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_THIGH_TIE_Z235,L02,thigh cross tie,46.000 x 40.000 x 2.500 mm,2720.164654,0.007344445,6061-T651 2.5 MM WINDOWED PLATE CANDIDATE,"2.5D CNC candidate; torsion, fastener and stiffness proof open",FIXED FRAME,parts/L02/L02_THIGH_TIE_Z235/L02_THIGH_TIE_Z235.step,142939,680ff1d34a004e5a559de9fe5a737cd63ba5f7e2f9c66685067f3b6c33cb4b2c,parts/L02/L02_THIGH_TIE_Z235/L02_THIGH_TIE_Z235.svg,24096,c308612dacf28ae910f978477b5c02a1935b809b0768e2badce60b308c4df8e8,parts/L02/L02_THIGH_TIE_Z235/L02_THIGH_TIE_Z235_largest-face-profile.dxf,20718,f403f7c292fabcf822208c1a438e518dd5fa630ecde7381c3ddf0392ec5f2618,944.882887,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_THIGH_TIE_Z300,L02,thigh cross tie,46.000 x 40.000 x 2.500 mm,2720.164654,0.007344445,6061-T651 2.5 MM WINDOWED PLATE CANDIDATE,"2.5D CNC candidate; torsion, fastener and stiffness proof open",FIXED FRAME,parts/L02/L02_THIGH_TIE_Z300/L02_THIGH_TIE_Z300.step,142939,e8df1aae92f782f5d28041f5f131f828efd7c1332d48017c1569a6664188eb63,parts/L02/L02_THIGH_TIE_Z300/L02_THIGH_TIE_Z300.svg,23936,bad14ddd1b58e1c263301c6a9a57500198cbcf73f13f6fecf05896263ab241dc,parts/L02/L02_THIGH_TIE_Z300/L02_THIGH_TIE_Z300_largest-face-profile.dxf,20718,76dacb3d032731879cb029825b2af64f73af49b1e2eca53dc24d462f74525547,944.882887,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_THIGH_TIE_Z355,L02,thigh cross tie,46.000 x 40.000 x 2.500 mm,2720.164654,0.007344445,6061-T651 2.5 MM WINDOWED PLATE CANDIDATE,"2.5D CNC candidate; torsion, fastener and stiffness proof open",FIXED FRAME,parts/L02/L02_THIGH_TIE_Z355/L02_THIGH_TIE_Z355.step,142939,c48006d662184ff75acfa94e8c7922e67a248b585a4a9373202d410bf532e972,parts/L02/L02_THIGH_TIE_Z355/L02_THIGH_TIE_Z355.svg,23893,c5dc5db0bd5b425b3ae65d5c30ce3b32ad9c35eb5866b9308368eee4460db40c,parts/L02/L02_THIGH_TIE_Z355/L02_THIGH_TIE_Z355_largest-face-profile.dxf,20718,c60503504a59beeea3c5ff42f7fe67a7ef3f65a63a08baae4b2ea3de89343a20,944.882887,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
F02_SOLE_CARRIER,F02,foot sole carrier,86.000 x 138.000 x 2.500 mm,13509.571319,0.036475843,6061-T651 2.5 MM WINDOWED PLATE CANDIDATE,"2.5D CNC candidate; local ankle/sole bosses, pressure distribution and stiffness proof open",FIXED FRAME,parts/F02/F02_SOLE_CARRIER/F02_SOLE_CARRIER.step,142616,c35434cefd80b951b78915e5340ee34af06cbf7abc0259e49f179afeaf04c1f1,parts/F02/F02_SOLE_CARRIER/F02_SOLE_CARRIER.svg,23867,2ba160900451820d56b882d983961adcebda67c71a9bbd5309bfe9cefd658cd8,parts/F02/F02_SOLE_CARRIER/F02_SOLE_CARRIER_largest-face-profile.dxf,20638,4694818646ada16fc35c56c33ffc041578f2821ed94cb6539b8ecf716664eb1c,5023.354469,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
F02_TOP_BRIDGE,F02,foot top bridge,68.000 x 86.000 x 2.500 mm,7655.813984,0.020670698,6061-T651 2.5 MM WINDOWED PLATE CANDIDATE,2.5D CNC candidate; ankle load and stiffness proof open,FIXED FRAME,parts/F02/F02_TOP_BRIDGE/F02_TOP_BRIDGE.step,142804,740dc797df91bab9cee19490a672f4e388e2e6a69e5f9dc0d7c5967f9ff68193,parts/F02/F02_TOP_BRIDGE/F02_TOP_BRIDGE.svg,23924,02708d690969383361564034bed7502935a428a44083a9a2257e95b7c61effca,parts/F02/F02_TOP_BRIDGE/F02_TOP_BRIDGE_largest-face-profile.dxf,20763,be39fe998506d624694f868047929a2b1b3613af8edd53c3b8b86bc46f16c803,2802.206767,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
A02_UPPER_ARM_LINK_FRONT,A02,upper-arm link plate,41.386 x 28.000 x 145.994 mm,9114.000000,0.024607800,6061-T651 3.5 MM SLOTTED PLATE CANDIDATE,"2.5D CNC candidate; payload, impact, fatigue and joint-interface proof open",FIXED FRAME,parts/A02/A02_UPPER_ARM_LINK_FRONT/A02_UPPER_ARM_LINK_FRONT.step,31988,5831207d3b23dc8f16f9c96c50e74029b83bcef63cdb9813ae8658e88c976c24,parts/A02/A02_UPPER_ARM_LINK_FRONT/A02_UPPER_ARM_LINK_FRONT.svg,2056,c7ef5634a8cdccc43699abd6f512e329aed843e7fa9e74add062b0a948305f16,parts/A02/A02_UPPER_ARM_LINK_FRONT/A02_UPPER_ARM_LINK_FRONT_largest-face-profile.dxf,19755,c20b1dc3d0c1d5747ff3b55ca9b04e26427bc18d1a9c74fb9cea308dcf207b16,2604.000000,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
A02_FOREARM_LINK_FRONT,A02,forearm link plate,8.498 x 26.000 x 145.034 mm,8617.000000,0.023265900,6061-T651 3.5 MM SLOTTED PLATE CANDIDATE,"2.5D CNC candidate; payload, impact, fatigue and joint-interface proof open",FIXED FRAME,parts/A02/A02_FOREARM_LINK_FRONT/A02_FOREARM_LINK_FRONT.step,32112,ecde372edd3f0855b245ccca7c511410a732629aed701aa1a727fdf8ec9c7cb2,parts/A02/A02_FOREARM_LINK_FRONT/A02_FOREARM_LINK_FRONT.svg,2065,30693f44c4d6fd0e1dd3c9b60f357a6bf7de87b167a558dfc1de76d69cf227f2,parts/A02/A02_FOREARM_LINK_FRONT/A02_FOREARM_LINK_FRONT_largest-face-profile.dxf,19903,8f17a478c2835f3de7f1dad39164eaace904206c6b313dade682d21bf243ca8d,2462.000000,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
A02_UPPER_ARM_LINK_REAR,A02,upper-arm link plate,41.386 x 28.000 x 145.994 mm,9114.000000,0.024607800,6061-T651 3.5 MM SLOTTED PLATE CANDIDATE,"2.5D CNC candidate; payload, impact, fatigue and joint-interface proof open",FIXED FRAME,parts/A02/A02_UPPER_ARM_LINK_REAR/A02_UPPER_ARM_LINK_REAR.step,31933,fb338b8c3b191fbf8fa9fe4865f0bcc7737c0ddc0de6ac9432e0dbed9605844e,parts/A02/A02_UPPER_ARM_LINK_REAR/A02_UPPER_ARM_LINK_REAR.svg,2046,f81f5101962b119c20b4173c4d13fec3921663dc38c87c4c077f17daa9d71b41,parts/A02/A02_UPPER_ARM_LINK_REAR/A02_UPPER_ARM_LINK_REAR_largest-face-profile.dxf,19755,d228961696ca9e450947c6be3d16a36c4e4c63bd949f38c826d6167b9935e9ea,2604.000000,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
A02_FOREARM_LINK_REAR,A02,forearm link plate,8.498 x 26.000 x 145.034 mm,8617.000000,0.023265900,6061-T651 3.5 MM SLOTTED PLATE CANDIDATE,"2.5D CNC candidate; payload, impact, fatigue and joint-interface proof open",FIXED FRAME,parts/A02/A02_FOREARM_LINK_REAR/A02_FOREARM_LINK_REAR.step,32048,4f95f1e3b0b0135a2f50447e3656fd0ba30774c14afe1662823d8ad90bc9cd4c,parts/A02/A02_FOREARM_LINK_REAR/A02_FOREARM_LINK_REAR.svg,2043,f23f7d646e80f26ce8e13d87c8ab1e502b9181f3595acc7eb09394fb97421d0e,parts/A02/A02_FOREARM_LINK_REAR/A02_FOREARM_LINK_REAR_largest-face-profile.dxf,19903,db4e6eda93f7a15458b6ce2f9f2b2798a70ac480c76dbe8cc75f70a94471eb8e,2462.000000,2,,,,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_SHIN_FRONT_COVER,L02,removable cover,60.001 x 0.801 x 132.001 mm,6321.141075,0.007585369,0.8 MM POLYCARBONATE/PA12 PANEL COUPON SELECTION REQUIRED,"thermoformed sheet or SLS candidate; ribs, trim fixture and process qualification required",TOOL-REMOVABLE CANDIDATE,parts/L02/L02_SHIN_FRONT_COVER/L02_SHIN_FRONT_COVER.step,61070,41dce20a8bd581353d94dbd15172a8e67047d0ffefeb217a52e2e58413b2e226,parts/L02/L02_SHIN_FRONT_COVER/L02_SHIN_FRONT_COVER.svg,10633,64f8669f07905eeedbd87e8690ba4352dafd660f68693a5751207ed2e2fa5826,,,,,,parts/L02/L02_SHIN_FRONT_COVER/L02_SHIN_FRONT_COVER.stl,213084,d9a93ca040d5ba4cc93390253052a3e57cc132de8e5e865f5cc08b83d32ffa66,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_SHIN_REAR_COVER,L02,removable cover,60.001 x 0.801 x 132.001 mm,6321.141075,0.007585369,0.8 MM POLYCARBONATE/PA12 PANEL COUPON SELECTION REQUIRED,"thermoformed sheet or SLS candidate; ribs, trim fixture and process qualification required",TOOL-REMOVABLE CANDIDATE,parts/L02/L02_SHIN_REAR_COVER/L02_SHIN_REAR_COVER.step,60972,b2eeae8c0a188fc40724cc9b285fc21872b8bdb3cc933f3a372c37714aae4079,parts/L02/L02_SHIN_REAR_COVER/L02_SHIN_REAR_COVER.svg,10864,d513823c96a897054ef3d54d354b2dbff34da1a8e8151c7454c1b94cee74790a,,,,,,parts/L02/L02_SHIN_REAR_COVER/L02_SHIN_REAR_COVER.stl,213084,63b263df5884c5dad9a616d91bf5e4d7ac16d89bc48aabe9977480e6ed8f418c,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_THIGH_FRONT_COVER,L02,removable cover,66.001 x 0.801 x 138.001 mm,7270.613995,0.008724737,0.8 MM POLYCARBONATE/PA12 PANEL COUPON SELECTION REQUIRED,"thermoformed sheet or SLS candidate; ribs, trim fixture and process qualification required",TOOL-REMOVABLE CANDIDATE,parts/L02/L02_THIGH_FRONT_COVER/L02_THIGH_FRONT_COVER.step,61093,f6ebadd45fd1bff81847829eecbb9398d63cc12bcc3daaf8e2900f4b7231bb51,parts/L02/L02_THIGH_FRONT_COVER/L02_THIGH_FRONT_COVER.svg,10637,fd0a3b930076d1ee9677ff414789e0c856df1c7d037d74bef08c76b6be11ce68,,,,,,parts/L02/L02_THIGH_FRONT_COVER/L02_THIGH_FRONT_COVER.stl,213084,0c6e942221b72e61defd4e6472b8f432b2f58c785173a97fcf4cc754bf94848e,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L02_THIGH_REAR_COVER,L02,removable cover,66.001 x 0.801 x 138.001 mm,7270.613995,0.008724737,0.8 MM POLYCARBONATE/PA12 PANEL COUPON SELECTION REQUIRED,"thermoformed sheet or SLS candidate; ribs, trim fixture and process qualification required",TOOL-REMOVABLE CANDIDATE,parts/L02/L02_THIGH_REAR_COVER/L02_THIGH_REAR_COVER.step,60995,7cb657b388236d44e06817b9cfb79d48ef4d4bb9b8706b22c9b99ae5cb6bce15,parts/L02/L02_THIGH_REAR_COVER/L02_THIGH_REAR_COVER.svg,10781,a4fa14e2212cf98a094cf862129e64cf2b0bcf17b16199eefab2aabf471e216b,,,,,,parts/L02/L02_THIGH_REAR_COVER/L02_THIGH_REAR_COVER.stl,213084,05735fb563a7201d6133b37e33b4bf1987b306b7ec8adbf5b2234682c4751f23,INDIVIDUAL P0.1 CANDIDATE FILE - DRAWING/GD&T/MATERIAL/PROCESS/DFM/FAI/PHYSICAL VALIDATION OPEN,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
