acceptance_id,criterion,execution_state,result,evidence_uri,approver,warning
ACC-204,"HR-V0-U2D2-JC1-HARNESS-P0.1: No procurement, fabrication, assembly, connection, powered testing, motion, energization or safety credit is authorized",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-205,HR-V0-U2D2-JC1-HARNESS-RFQ-P0.1: The controlled RFQ payload exactly matches the R261 cavity map and warning,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-206,HR-V0-U2D2-JC1-HARNESS-RFQ-P0.1: The primary route is JST/GAM custom assembly and remains UNSENT,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-207,HR-V0-U2D2-JC1-HARNESS-RFQ-P0.1: Catalog 304.8 mm single leads are rejected as the complete 500 mm two-conductor harness,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-208,HR-V0-U2D2-JC1-HARNESS-RFQ-P0.1: No splice or cavity-2 contact/conductor is permitted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-209,HR-V0-U2D2-JC1-HARNESS-RFQ-P0.1: Provider drawing reconciles project finished length with provider inside/overall datums,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-210,HR-V0-U2D2-JC1-HARNESS-RFQ-P0.1: Exact accepted wire and SEH-001T-P0.6 process compatibility are documented,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-211,"HR-V0-U2D2-JC1-HARNESS-RFQ-P0.1: Provider process evidence is attributable, configuration-bound and qualified-reviewed",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-212,"HR-V0-U2D2-JC1-HARNESS-RFQ-P0.1: First-article population, length, lay, workmanship, continuity and isolation evidence passes",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-213,"HR-V0-U2D2-JC1-HARNESS-RFQ-P0.1: Received system route, no-backfeed and waveform/error-rate evidence passes",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-214,HR-V0-U2D2-JC1-HARNESS-RFQ-P0.1: Commercial response is accepted through a separate purchase decision,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-215,HR-V0-U2D2-JC1-HARNESS-RFQ-P0.1: No external transmission or purchase has occurred in R262,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-216,"HR-V0-U2D2-JC1-HARNESS-RFQ-P0.1: No fabrication, assembly, connection, powered test, motion, energization or safety credit is authorized",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-217,HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: All six harness identities and 24 end/interface rows match current ECAD terminals,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-218,HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: Nine VHR-2N housings and eighteen SVH-21T-P1.1 production contacts are the minimum populated count before process scrap,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-219,HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: Six PN18-8R-E terminals are candidate source-side branch terminations and no main-bus-stud stacking is inferred,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-220,HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: The obsolete R161 lower-zone placements are rejected by all thirteen P0.7 collision rows,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-221,HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: The three rotated right-side planning candidates remain inside the nominal backplate and have zero nominal planar intersections,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-222,"HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: Received depth, connector sweep, bend, service, thermal and enclosure evidence accepts the P0.2 placement",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-223,HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: Physical 5025 circuit and return screw positions are frozen from received orientation evidence,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-224,HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: All twelve conductor cut lengths are measured and accepted from installed routes,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-225,HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: JST and Panduit terminations use accepted controlled processes and process-coupon evidence,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-226,"HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: One hundred percent continuity, polarity and isolation inspection passes before any mating",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-227,HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: Every screw termination has received torque/retention evidence without stacked-ring inference,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-228,HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: Installed voltage drop and temperature rise pass at accepted duty and ambient,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-229,HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: Protection/fault/reverse-energy evidence passes with selected fuses and source behavior,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-230,HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: Cable support and abrasion control prevent connector and terminal mechanical loading,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-231,"HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: Qualified electrical review accepts conductor, terminal, protection and grounding application",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-232,"HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: Qualified mechanical/enclosure review accepts all placement, access, retention and heat evidence",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-233,"HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: No procurement, fabrication, assembly, connection or powered test occurs without separate written authority",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-234,HR-V0-DXL-PROT-CARRIER-HARNESS-P0.2: No safety credit or energization authority is inferred from this package,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-235,HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: Coordinate transform is independently reproduced from the exact P0.3 PCB and R263 placement sources,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-236,HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: All twelve derived panel hole centers match the transformed four-hole PCB pattern,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-237,HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: All six connector anchors match transformed JIN1/JOUT1 PCB datums,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-238,HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: No coordinate or SVG is used as a drilling template or work instruction,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-239,HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: Received panel and all three received boards match controlled identities and dimensions,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-240,HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: Received screw identity resolves the manufacturer replacement without assumed equivalence,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-241,HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: Every thread has positive engagement and bottom-out reserve under accepted tolerances,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-242,"HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: Every hole diameter, position, coating and deburr requirement is qualified before drilling",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-243,"HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: All front, rear and closed-cover clearances are measured and positive to accepted limits",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-244,"HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: Exact mated JST/contact/wire envelopes clear boards, duct, cover and service tools",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-245,HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: All six wire paths preserve the 20 mm minimum bend radius and accepted strain relief,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-246,HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: All twelve cut lengths derive from accepted installed paths rather than anchor distances,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-247,"HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: Mounting stack passes accepted pull, shear, creep, vibration and transport tests",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-248,HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: Populated carriers pass accepted thermal and airflow tests at accepted duty and ambient,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-249,"HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: Qualified mechanical review accepts mounting, access, tolerance and load evidence",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-250,"HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: Qualified electrical/enclosure review accepts separation, insulation, heat and bonding interfaces",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-251,HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: A distinct written authorization releases only the next named physical operation,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-252,"HR-V0-DXL-CARRIER-MOUNT-IF-P0.2: No safety credit, powered-test authority or energization authority is inferred",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-253,"HR-V0-CARRIER-FIT-EVID-CAP-P0.1: Session authority names exact articles, people, place, date and zero-energy/no-modification scope",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, MARKING, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-254,HR-V0-CARRIER-FIT-EVID-CAP-P0.1: All nine article identities and surrogate limitations are recorded and photographed,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, MARKING, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-255,"HR-V0-CARRIER-FIT-EVID-CAP-P0.1: All used instruments have accepted method, calibration and uncertainty records",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, MARKING, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-256,HR-V0-CARRIER-FIT-EVID-CAP-P0.1: Both 100 mm print scale bars are measured and accepted before mockup use,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, MARKING, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-257,HR-V0-CARRIER-FIT-EVID-CAP-P0.1: All 80 measurement rows retain raw evidence and immutable evidence paths,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, MARKING, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-258,"HR-V0-CARRIER-FIT-EVID-CAP-P0.1: All twelve required photo groups show configuration, scale and orientation",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, MARKING, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-259,"HR-V0-CARRIER-FIT-EVID-CAP-P0.1: No article is forced, loaded, marked, drilled, cut, bonded or permanently installed",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, MARKING, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-260,HR-V0-CARRIER-FIT-EVID-CAP-P0.1: All six connector sweeps preserve accepted clearance and 20 mm minimum bend radius,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, MARKING, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-261,"HR-V0-CARRIER-FIT-EVID-CAP-P0.1: All rear, cover and service clearances are positive to separately approved limits",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, MARKING, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-262,HR-V0-CARRIER-FIT-EVID-CAP-P0.1: Every deviation is contained and receives qualified written disposition,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, MARKING, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-263,HR-V0-CARRIER-FIT-EVID-CAP-P0.1: Qualified reviewers accept only the exact evidence configuration and limitations,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, MARKING, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-264,"HR-V0-CARRIER-FIT-EVID-CAP-P0.1: A separate successor release is required before any marking, drilling, assembly or powered work",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, MARKING, DRILLING, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-265,HR-V0-LOT-A-DECISION-CAP-P0.1: Resolve exact XM540 -T/-R shipment identity,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-266,HR-V0-LOT-A-DECISION-CAP-P0.1: Confirm allocation of all six exact articles,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-267,HR-V0-LOT-A-DECISION-CAP-P0.1: Freeze seller and cart/quote identity,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-268,"HR-V0-LOT-A-DECISION-CAP-P0.1: Close shipping, tax/exemption, fees and expiration",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-269,HR-V0-LOT-A-DECISION-CAP-P0.1: Set numerical maximum spend,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-270,HR-V0-LOT-A-DECISION-CAP-P0.1: Freeze exact Boston-area ship-to,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-271,HR-V0-LOT-A-DECISION-CAP-P0.1: Name adult receiving owner and quarantine location,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-272,HR-V0-LOT-A-DECISION-CAP-P0.1: Bind design baseline and exact line identities,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-273,HR-V0-LOT-A-DECISION-CAP-P0.1: Accept no-substitution rule,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-274,HR-V0-LOT-A-DECISION-CAP-P0.1: Limit scope to receipt and quarantine,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-275,HR-V0-LOT-A-DECISION-CAP-P0.1: Prepare serialized evidence storage,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-276,HR-V0-LOT-A-DECISION-CAP-P0.1: Name purchaser and payment authority,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-277,HR-V0-LOT-A-ALT-ROUTE-P0.1: Accept DigiKey marketplace actuator route,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-278,HR-V0-LOT-A-ALT-ROUTE-P0.1: Confirm two exact 902-0137-000 units allocated,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-279,HR-V0-LOT-A-ALT-ROUTE-P0.1: Confirm four exact frame-set articles allocated,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-280,"HR-V0-LOT-A-ALT-ROUTE-P0.1: Close both sellers, shipping, tax, fees and expiration",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-281,HR-V0-LOT-A-ALT-ROUTE-P0.1: Set numerical maximum spend,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-282,HR-V0-LOT-A-ALT-ROUTE-P0.1: Freeze exact Boston-area ship-to,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-283,"HR-V0-LOT-A-ALT-ROUTE-P0.1: Name adult purchaser, payment authority and receiver",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-284,HR-V0-LOT-A-ALT-ROUTE-P0.1: Bind design baseline and exact line identities,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-285,HR-V0-LOT-A-ALT-ROUTE-P0.1: Accept no-substitution and no-backorder rules,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-286,HR-V0-LOT-A-ALT-ROUTE-P0.1: Limit authority to receipt and quarantine,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-287,HR-V0-LOT-A-ALT-ROUTE-P0.1: Prepare serialized receiving evidence,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-288,HR-V0-LOT-A-ALT-ROUTE-P0.1: Qualify received actuator identity,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-289,HR-V0-GDT-REVIEW-P0.2: Licensed/current ASME Y14.5 access available to the qualified reviewer,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-290,HR-V0-GDT-REVIEW-P0.2: Qualified reviewer accepts or revises each A/B scheme and modifier,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-291,HR-V0-GDT-REVIEW-P0.2: Functional fit/tolerance stack establishes acceptable zones for every mating pattern,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
